ticker,name,lastsale,marketcap,ipoyear,sector,industry
HGV,Hilton Grand Vacations Inc.,34.43,3330000000.0,2016.0,Consumer Services,Hotels/Resorts
HLT,Hilton Worldwide Holdings Inc.,79.45,23870000000.0,2016.0,Consumer Services,Hotels/Resorts
HNI,HNI Corporation,38.43,1670000000.0,,Consumer Durables,Office Equipment/Supplies/Services
HMLP,Hoegh LNG Partners LP,18.25,603780000.0,2014.0,Consumer Services,Marine Transportation
HMLP^A,Hoegh LNG Partners LP,25.52,,,,
HEP,"Holly Energy Partners, L.P.",28.08,2960000000.0,2004.0,Energy,Natural Gas Distribution
HFC,HollyFrontier Corporation,69.04,12190000000.0,,Energy,Integrated oil Companies
HD,"Home Depot, Inc. (The)",193.62,223350000000.0,,Consumer Services,RETAIL: Building Materials
HMC,"Honda Motor Company, Ltd.",28.9,51220000000.0,,Capital Goods,Auto Manufacturing
HON,Honeywell International Inc.,144.94,108260000000.0,,Capital Goods,Auto Parts:O.E.M.
HMN,Horace Mann Educators Corporation,45.95,1880000000.0,1991.0,Finance,Property-Casualty Insurers
HZN,Horizon Global Corporation,6.36,159080000.0,2015.0,Capital Goods,Auto Parts:O.E.M.
HTFA,Horizon Technology Finance Corporation,25.45,,2017.0,,
HRL,Hormel Foods Corporation,36.82,19530000000.0,,Consumer Non-Durables,Meat/Poultry/Fish
HOS,Hornbeck Offshore Services,3.96,148480000.0,2004.0,Consumer Services,Marine Transportation
HST,"Host Hotels & Resorts, Inc.",21.02,15580000000.0,,Consumer Services,Real Estate Investment Trusts
HLI,"Houlihan Lokey, Inc.",51.19,3390000000.0,2015.0,Finance,Investment Managers
HOV,Hovnanian Enterprises Inc,1.67,247350000.0,,Capital Goods,Homebuilding
HHC,Howard Hughes Corporation (The),136.83,5890000000.0,,Consumer Services,Real Estate Investment Trusts
HPQ,HP Inc.,22.59,36380000000.0,,Technology,Computer Manufacturing
HRG,"HRG Group, Inc.",13.59,2760000000.0,,Miscellaneous,Industrial Machinery/Components
HSBC,HSBC Holdings plc,46.73,186900000000.0,,Finance,Savings Institutions
HSBC^A,HSBC Holdings plc,26.41,,,,
HMI,Huami Corporation,9.06,538470000.0,2018.0,Technology,Computer Manufacturing
HNP,"Huaneng Power International, Inc.",26.88,10210000000.0,1994.0,Public Utilities,Electric Utilities: Central
HUBB,Hubbell Inc,108.19,5940000000.0,2015.0,Capital Goods,Electrical Products
HUBS,"HubSpot, Inc.",127.2,4890000000.0,2014.0,Technology,Computer Software: Prepackaged Software
HBM,Hudbay Minerals Inc.,5.4,1410000000.0,,Basic Industries,Precious Metals
HBM.WS,Hudbay Minerals Inc.,,,,,
HUD,Hudson Ltd.,17.18,1590000000.0,2018.0,Consumer Services,Department/Specialty Retail Stores
HPP,"Hudson Pacific Properties, Inc.",35.2,5520000000.0,2010.0,Finance,Real Estate
HGT,Hugoton Royalty Trust,0.6502,26010000.0,1999.0,Energy,Oil & Gas Production
HUM,Humana Inc.,300.85,41420000000.0,,Health Care,Medical Specialities
HCFT,"Hunt Companies Finance Trust, Inc.",3.47,82180000.0,2013.0,Consumer Services,Real Estate Investment Trusts
HCFT^A,"Hunt Companies Finance Trust, Inc.",25.2536,,,,
HII,"Huntington Ingalls Industries, Inc.",216.78,9650000000.0,,Capital Goods,Marine Transportation
HUN,Huntsman Corporation,29.17,6980000000.0,2005.0,Basic Industries,Major Chemicals
HUYA,HUYA Inc.,31.15,6280000000.0,2018.0,Technology,"Computer Software: Programming, Data Processing"
H,Hyatt Hotels Corporation,77.95,8740000000.0,2009.0,Consumer Services,Hotels/Resorts
HY,"Hyster-Yale Materials Handling, Inc.",64.59,1070000000.0,,Capital Goods,Construction/Ag Equipment/Trucks
IAG,Iamgold Corporation,6.03,2810000000.0,,Basic Industries,Precious Metals
IBN,ICICI Bank Limited,8.01,25760000000.0,,Finance,Commercial Banks
IDA,"IDACORP, Inc.",93.12,4690000000.0,,Public Utilities,Electric Utilities: Central
IEX,IDEX Corporation,135.44,10390000000.0,1989.0,Capital Goods,Fluid Controls
IDT,IDT Corporation,5.68,141160000.0,,Public Utilities,Telecommunications Equipment
ITW,Illinois Tool Works Inc.,139.23,47170000000.0,,Technology,Industrial Machinery/Components
IMAX,Imax Corporation,21.6,1390000000.0,,Miscellaneous,Industrial Machinery/Components
ICD,"Independence Contract Drilling, Inc.",4.38,167550000.0,2014.0,Energy,Oil & Gas Production
IHC,Independence Holding Company,34.35,508210000.0,,Finance,Life Insurance
IRT,"Independence Realty Trust, Inc.",10.3,895830000.0,2013.0,Consumer Services,Real Estate Investment Trusts
IFN,"India Fund, Inc. (The)",24.27,670870000.0,,,
IBA,"Industrias Bachoco, S.A. de C.V.",57.93,2900000000.0,1997.0,Consumer Non-Durables,Meat/Poultry/Fish
INFY,Infosys Limited,19.69,42790000000.0,,Technology,EDP Services
HIFR,"InfraREIT, Inc.",22.17,974610000.0,2015.0,Consumer Services,Real Estate Investment Trusts
ING,"ING Group, N.V.",14.32,55710000000.0,1997.0,Finance,Commercial Banks
ISF,"ING Group, N.V.",26.35,,,Finance,Commercial Banks
ISG,"ING Group, N.V.",25.85,,,Finance,Commercial Banks
IR,Ingersoll-Rand plc (Ireland),89.94,22300000000.0,,Capital Goods,Auto Parts:O.E.M.
NGVT,Ingevity Corporation,80.77,3400000000.0,2016.0,Basic Industries,Major Chemicals
INGR,Ingredion Incorporated,109.74,7930000000.0,,Consumer Non-Durables,Packaged Foods
IIPR,"Innovative Industrial Properties, Inc.",35.98,126850000.0,2016.0,Finance,Real Estate
IIPR^A,"Innovative Industrial Properties, Inc.",28.463,,,,
IPHI,Inphi Corporation,33.04,1440000000.0,2010.0,Technology,Semiconductors
INSI,Insight Select Income Fund,18.72,200490000.0,,,
NSP,"Insperity, Inc.",96.25,4040000000.0,,Technology,Professional Services
INSP,"Inspire Medical Systems, Inc.",36.8,783800000.0,1998.0,Health Care,Medical/Dental Instruments
IBP,"Installed Building Products, Inc.",54.45,1720000000.0,2014.0,Basic Industries,Homebuilding
INST,"Instructure, Inc.",43.5,1490000000.0,2015.0,Technology,Computer Software: Prepackaged Software
ITGR,Integer Holdings Corporation,65.7,2100000000.0,,Miscellaneous,Industrial Machinery/Components
I,Intelsat S.A.,16.84,2029999999.0,2013.0,Consumer Services,Telecommunications Equipment
ICE,Intercontinental Exchange Inc.,72.59,42050000000.0,2005.0,Finance,Investment Bankers/Brokers/Service
IHG,Intercontinental Hotels Group,62.25,11870000000.0,,Consumer Services,Hotels/Resorts
IBM,International Business Machines Corporation,139.57,128120000000.0,,Technology,Computer Manufacturing
IFF,"International Flavors & Fragrances, Inc.",122.95,9700000000.0,,Basic Industries,Major Chemicals
IGT,International Game Technology,22.9,4670000000.0,2015.0,Consumer Services,Services-Misc. Amusement & Recreation
IP,International Paper Company,51.61,21370000000.0,,Basic Industries,Paper
INSW,"International Seaways, Inc.",23.47,683820000.0,2016.0,Consumer Services,Marine Transportation
INSW^A,"International Seaways, Inc.",24.5,,,,
IPG,"Interpublic Group of Companies, Inc. (The)",22.33,8610000000.0,,Technology,Advertising
IPL^D,Interstate Power and Light Company,25.1757,,,,
INXN,InterXion Holding N.V.,62.11,4440000000.0,2011.0,Technology,"Computer Software: Programming, Data Processing"
IPI,"Intrepid Potash, Inc",4.06,532230000.0,2008.0,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
XON,Intrexon Corporation,14.29,1850000000.0,2013.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
IVC,Invacare Corporation,18.6,616850000.0,,Health Care,Industrial Specialties
VBF,Invesco Bond Fund,17.77,202170000.0,,,
VCV,Invesco California Value Municipal Income Trust,11.82,565770000.0,,,
VTA,Invesco Credit Opportunities Fund,11.6,859490000.0,2007.0,,
IHIT,Invesco High Income 2023 Target Term Fund,9.98,239410000.0,2016.0,,
IHTA,Invesco High Income 2024 Target Term Fund,9.18,80570000.0,2017.0,,
VLT,Invesco High Income Trust II,13.46,109270000.0,1989.0,,
IVR,INVESCO MORTGAGE CAPITAL INC,16.23,1810000000.0,2009.0,Consumer Services,Real Estate Investment Trusts
IVR^B,INVESCO MORTGAGE CAPITAL INC,25.91,,,,
IVR^C,INVESCO MORTGAGE CAPITAL INC,25.0,,,,
IVR^A,Invesco Mortgage Capital Inc.,25.19,,,,
OIA,Invesco Municipal Income Opportunities Trust,7.61,513020000.0,,,
VMO,Invesco Municipal Opportunity Trust,11.79,794820000.0,,,
VKQ,Invesco Municipal Trust,11.85,655540000.0,,,
VPV,Invesco Pennsylvania Value Municipal Income Trust,11.97,285240000.0,,,
IVZ,Invesco Plc,26.45,10860000000.0,,Finance,Investment Managers
IQI,Invesco Quality Municipal Income Trust,12.02,635660000.0,,,
VVR,Invesco Senior Income Trust,4.27,768750000.0,1998.0,,
VTN,Invesco Trust  for Investment Grade New York Municipal,12.81,249510000.0,,,
VGM,Invesco Trust for Investment Grade Municipals,12.42,673480000.0,,,
IIM,Invesco Value Municipal Income Trust,14.22,669140000.0,,,
ITG,"Investment Technology Group, Inc.",21.3,703260000.0,,Finance,Investment Bankers/Brokers/Service
IRET,Investors Real Estate Trust,5.61,669870000.0,,Consumer Services,Real Estate Investment Trusts
IRET^C,Investors Real Estate Trust,24.6,,,,
NVTA,Invitae Corporation,7.57,508740000.0,2015.0,Health Care,Medical Specialities
INVH,Invitation Homes Inc.,23.07,12010000000.0,2017.0,Finance,Real Estate
IO,Ion Geophysical Corporation,24.55,341480000.0,,Energy,Oil & Gas Production
IQV,"IQVIA Holdings, Inc.",100.61,20350000000.0,2013.0,Health Care,Biotechnology: Commercial Physical & Biological Resarch
IRM,Iron Mountain Incorporated,35.56,10170000000.0,,Consumer Services,Real Estate Investment Trusts
IRS,IRSA Inversiones Y Representaciones S.A.,18.09,1050000000.0,,Consumer Services,Homebuilding
ICL,Israel Chemicals Shs,4.49,5750000000.0,2014.0,Basic Industries,Agricultural Chemicals
STAR          ,iStar Inc.,10.96,744200000.0,,Consumer Services,Real Estate Investment Trusts
STAR^D,iStar Inc.,25.37,,,,
STAR^G,iStar Inc.,24.9685,,,,
STAR^I,iStar Inc.,24.9811,,,,
ITCB,Ita? CorpBanca,14.74,5040000000.0,,Finance,Commercial Banks
ITUB,Itau Unibanco Banco Holding SA,10.61,68840000000.0,,Finance,Major Banks
ITT,ITT Inc.,51.9,4540000000.0,2011.0,Capital Goods,Fluid Controls
IVH,Ivy High Income Opportunities Fund,14.3,236950000.0,2013.0,,
JPM,J P Morgan Chase & Co,103.61,352770000000.0,,Finance,Major Banks
JPM.WS,J P Morgan Chase & Co,,,,,
JPM^A,J P Morgan Chase & Co,25.55,,,Finance,Major Banks
JPM^B,J P Morgan Chase & Co,26.35,,,,
JPM^E,J P Morgan Chase & Co,26.45,,,,
JPM^F,J P Morgan Chase & Co,26.61,,,,
JPM^G,J P Morgan Chase & Co,26.81,,,,
JPM^H,J P Morgan Chase & Co,26.97,,,Finance,Major Banks
JAX,"J. Alexander&#39;s Holdings, Inc.",11.3,166060000.0,2015.0,Consumer Services,Restaurants
JILL,"J. Jill, Inc.",9.32,407870000.0,2017.0,Consumer Non-Durables,Apparel
JCP,"J.C. Penney Company, Inc. Holding Company",2.34,735860000.0,,Consumer Services,Department/Specialty Retail Stores
SJM,J.M. Smucker Company (The),107.29,12180000000.0,,Consumer Non-Durables,Packaged Foods
JBL,Jabil Inc.,27.39,4610000000.0,1993.0,Technology,Electrical Products
JEC,Jacobs Engineering Group Inc.,63.01,8930000000.0,,Basic Industries,Military/Government/Technical
JAG,Jagged Peak Energy Inc.,13.02,2770000000.0,2017.0,Energy,Oil & Gas Production
JHX,James Hardie Industries plc.,16.58,7320000000.0,,Capital Goods,Building Materials
JHG,Janus Henderson Group plc,30.43,6100000000.0,2017.0,Finance,Investment Managers
JOF,Japan Smaller Capitalization Fund Inc,11.34,321310000.0,1990.0,,
JBGS,JBG SMITH Properties,36.54,4310000000.0,2017.0,Consumer Services,Real Estate Investment Trusts
JEF,Jefferies Financial Group Inc.,22.55,7770000000.0,,Consumer Non-Durables,Meat/Poultry/Fish
JELD,"JELD-WEN Holding, Inc.",28.74,3060000000.0,2017.0,Basic Industries,Forest Products
JCAP,"Jernigan Capital, Inc.",19.26,370830000.0,2015.0,Consumer Services,Real Estate Investment Trusts
JCAP^B,"Jernigan Capital, Inc.",23.0,,,,
JT,Jianpu Technology Inc.,6.64,1100000000.0,2017.0,Technology,"Computer Software: Programming, Data Processing"
JKS,JinkoSolar Holding Company Limited,14.04,549170000.0,2010.0,Technology,Semiconductors
JMP,JMP Group LLC,5.3419,114640000.0,2007.0,Finance,Investment Bankers/Brokers/Service
JMPB,JMP Group LLC,25.47,,,Finance,Investment Bankers/Brokers/Service
JMPD,JMP Group LLC,24.9799,,2017.0,Finance,Investment Bankers/Brokers/Service
JBT,John Bean Technologies Corporation,90.8,2880000000.0,,Technology,Industrial Machinery/Components
BTO,John Hancock Financial Opportunities Fund,37.68,702200000.0,1994.0,,
HEQ,John Hancock Hedged Equity & Income Fund,16.9,206260000.0,2011.0,,
JHS,John Hancock Income Securities Trust,13.35,155480000.0,,,
JHI,John Hancock Investors Trust,15.93,138700000.0,,,
HPF,John Hancock Pfd Income Fund II,21.46,456400000.0,2002.0,,
HPI,John Hancock Preferred Income Fund,21.99,571810000.0,2002.0,,
HPS,John Hancock Preferred Income Fund III,18.7,590490000.0,2003.0,,
PDT,John Hancock Premium Dividend Fund,16.59,803560000.0,,,
HTD,John Hancock Tax Advantaged Dividend Income Fund,23.51,831900000.0,2004.0,,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,8.52,94060000.0,,,
JW.A,"John Wiley & Sons, Inc.",,,,,
JW.B,"John Wiley & Sons, Inc.",,,,,
JNJ,Johnson & Johnson,122.71,329130000000.0,,Health Care,Major Pharmaceuticals
JCI,Johnson Controls International plc,33.63,31150000000.0,,Consumer Services,Other Consumer Services
JONE,"Jones Energy, Inc.",0.3307,34000000.0,2013.0,Energy,Oil & Gas Production
JLL,Jones Lang LaSalle Incorporated,164.1,7470000000.0,,Finance,Real Estate
JMEI,Jumei International Holding Limited,2.44,365720000.0,2014.0,Consumer Services,Other Specialty Stores
JNPR,"Juniper Networks, Inc.",27.23,9510000000.0,1999.0,Technology,Computer Communications Equipment
JP,Jupai Holdings Limited,19.04,628780000.0,2015.0,Consumer Services,Other Consumer Services
JE,"Just Energy Group, Inc.",3.64,540150000.0,,Public Utilities,Oil/Gas Transmission
JE^A,"Just Energy Group, Inc.",23.23,,,,
LRN,K12 Inc,16.83,662090000.0,,Consumer Services,Other Consumer Services
KAI,Kadant Inc,94.8,1050000000.0,,Technology,Industrial Machinery/Components
KDMN,"Kadmon Holdings, Inc.",4.02,316750000.0,2016.0,Health Care,Major Pharmaceuticals
KAMN,Kaman Corporation,68.32,1910000000.0,,Consumer Durables,Industrial Specialties
KSU,Kansas City Southern,105.08,10780000000.0,,Transportation,Railroads
KSU^,Kansas City Southern,25.85,,,Transportation,Railroads
KS,KapStone Paper and Packaging Corporation,34.66,3390000000.0,,Basic Industries,Paper
KAR,"KAR Auction Services, Inc",54.67,7380000000.0,2009.0,Consumer Durables,Automotive Aftermarket
KED,Kayne Anderson Energy Development Company,17.71,190550000.0,2006.0,,
KYE,"Kayne Anderson Energy Total Return Fund, Inc.",9.42,345420000.0,2005.0,,
KMF,"Kayne Anderson Midstream Energy Fund, Inc",12.9004,284250000.0,2010.0,,
KYN,Kayne Anderson MLP Investment Company,18.95,2190000000.0,2004.0,,
KYN^F,Kayne Anderson MLP Investment Company,25.25,,,,
KB,KB Financial Group Inc,46.42,18390000000.0,,Finance,Commercial Banks
KBH,KB Home,26.46,2320000000.0,1986.0,Capital Goods,Homebuilding
KBR,"KBR, Inc.",17.85,2510000000.0,2006.0,Basic Industries,Military/Government/Technical
KAP,"KCAP Financial, Inc.",25.94,,,,
FRAC,"Keane Group, Inc.",12.85,1440000000.0,2017.0,Energy,Oilfield Services/Equipment
K,Kellogg Company,69.34,24050000000.0,,Consumer Non-Durables,Packaged Foods
KEM,Kemet Corporation,25.04,1430000000.0,,Capital Goods,Electrical Products
KMPA,Kemper Corporation,26.12,,2014.0,Finance,Property-Casualty Insurers
KMPR,Kemper Corporation,75.7,3900000000.0,,Finance,Property-Casualty Insurers
KMT,Kennametal Inc.,35.48,2900000000.0,,Capital Goods,Industrial Machinery/Components
KW,Kennedy-Wilson Holdings Inc.,21.3,3100000000.0,,Finance,Real Estate
KEN,Kenon Holdings Ltd.,14.5434,782820000.0,2015.0,Public Utilities,Electric Utilities: Central
KEG,"Key Energy Services, Inc.",16.4,331790000.0,2016.0,Energy,Oilfield Services/Equipment
KEY,KeyCorp,19.68,20890000000.0,,Finance,Major Banks
KEY^I,KeyCorp,26.95,,,,
KEYS,Keysight Technologies Inc.,59.45,11170000000.0,2014.0,Capital Goods,Industrial Machinery/Components
KRC,Kilroy Realty Corporation,75.25,7540000000.0,1997.0,Consumer Services,Real Estate Investment Trusts
KRP,Kimbell Royalty Partners,22.0,370470000.0,2017.0,Energy,Oil & Gas Production
KMB,Kimberly-Clark Corporation,104.6,36540000000.0,,Consumer Durables,Containers/Packaging
KIM,Kimco Realty Corporation,16.66,7080000000.0,,Consumer Services,Real Estate Investment Trusts
KIM^I,Kimco Realty Corporation,25.07,,,,
KIM^J,Kimco Realty Corporation,23.79,,,,
KIM^K,Kimco Realty Corporation,23.96,,,,
KIM^L,Kimco Realty Corporation,22.87,,,,
KIM^M,Kimco Realty Corporation,22.88,,,,
KMI,"Kinder Morgan, Inc.",17.69,39030000000.0,2011.0,Public Utilities,Natural Gas Distribution
KMI^A,"Kinder Morgan, Inc.",34.54,,,,
KFS,"Kingsway Financial Services, Inc.",2.85,67430000.0,,Finance,Property-Casualty Insurers
KGC,Kinross Gold Corporation,3.84,4800000000.0,,Basic Industries,Precious Metals
KEX,Kirby Corporation,83.75,5000000000.0,,Consumer Services,Marine Transportation
KL,Kirkland Lake Gold Ltd.,21.72,4590000000.0,,Basic Industries,Precious Metals
KRG,Kite Realty Group Trust,17.18,1440000000.0,2004.0,Consumer Services,Real Estate Investment Trusts
KKR,KKR & Co. Inc.,26.68,13260000000.0,,Finance,Investment Managers
KKR^A,KKR & Co. Inc.,26.9457,,,,
KKR^B,KKR & Co. Inc.,26.58,,,,
KIO,KKR Income Opportunities Fund,16.74,340500000.0,2013.0,,
KREF,KKR Real Estate Finance Trust Inc.,20.06,1060000000.0,2017.0,Consumer Services,Real Estate Investment Trusts
KMG,"KMG Chemicals, Inc.",74.37,1150000000.0,,Basic Industries,Major Chemicals
KNX,"Knight Transportation, Inc.",38.29,6830000000.0,2017.0,Transportation,Trucking Freight/Courier Services
KNL,"Knoll, Inc.",21.58,1070000000.0,2004.0,Consumer Durables,Office Equipment/Supplies/Services
KNOP,KNOT Offshore Partners LP,22.15,724170000.0,2013.0,Consumer Services,Marine Transportation
KN,Knowles Corporation,15.34,1380000000.0,2014.0,Consumer Non-Durables,Consumer Electronics/Appliances
KSS,Kohl&#39;s Corporation,72.2,12060000000.0,1992.0,Consumer Services,Department/Specialty Retail Stores
PHG,Koninklijke Philips N.V.,42.84,40720000000.0,,Energy,Consumer Electronics/Appliances
KOP,Koppers Holdings Inc.,39.55,835160000.0,2006.0,Basic Industries,Forest Products
KEP,Korea Electric Power Corporation,14.23,18270000000.0,1994.0,Public Utilities,Electric Utilities: Central
KF,"Korea Fund, Inc. (The)",37.632,211030000.0,,,
KFY,Korn/Ferry International,63.69,3600000000.0,1999.0,Technology,Diversified Commercial Services
KOS,Kosmos Energy Ltd.,8.03,3180000000.0,2011.0,Energy,Oil & Gas Production
KRA,Kraton Corporation,45.65,1460000000.0,2009.0,Basic Industries,Major Chemicals
KR,Kroger Company (The),28.7,22850000000.0,,Consumer Services,Food Chains
KRO,Kronos Worldwide Inc,21.7,2520000000.0,,Basic Industries,Major Chemicals
KT,KT Corporation,13.18,6460000000.0,,Public Utilities,Telecommunications Equipment
LB,"L Brands, Inc.",36.44,10100000000.0,,Consumer Services,Clothing/Shoe/Accessory Stores
SCX,L.S. Starrett Company (The),6.417999999999999,45040000.0,,Capital Goods,Industrial Machinery/Components
LLL,"L3 Technologies, Inc.",193.63,15200000000.0,,Technology,Radio And Television Broadcasting And Communications Equipment
LH,Laboratory Corporation of America Holdings,179.91,18400000000.0,,Health Care,Medical Specialities
LADR,Ladder Capital Corp,15.87,1770000000.0,2014.0,Consumer Services,Real Estate Investment Trusts
LW,"Lamb Weston Holdings, Inc.",68.37,10000000000.0,2016.0,Consumer Non-Durables,Packaged Foods
LCI,Lannett Co Inc,13.25,503690000.0,,Health Care,Major Pharmaceuticals
LPI,"Laredo Petroleum, Inc.",9.52,2240000000.0,2011.0,Energy,Oil & Gas Production
LVS,Las Vegas Sands Corp.,70.95,55990000000.0,2004.0,Consumer Services,Hotels/Resorts
LHO,LaSalle Hotel Properties,34.64,3820000000.0,1998.0,Consumer Services,Real Estate Investment Trusts
LHO^I,LaSalle Hotel Properties,25.04,,,,
LHO^J,LaSalle Hotel Properties,24.93,,,,
LTM,LATAM Airlines Group S.A.,10.18,6170000000.0,,Transportation,Air Freight/Delivery Services
